LAT,LON,YEAR,MO,DY,T2M
39.5,-8.125,2024,4,21,18.08
39.5,-7.5,2024,4,21,16.69
39.5,-6.875,2024,4,21,16.15
39.5,-6.25,2024,4,21,16.03
40.0,-9.375,2024,4,21,16.59
40.0,-8.75,2024,4,21,17.1
40.0,-8.125,2024,4,21,15.69
40.0,-7.5,2024,4,21,16.14
40.0,-6.875,2024,4,21,16.02
40.0,-6.25,2024,4,21,16.56
40.5,-9.375,2024,4,21,16.29
40.5,-8.75,2024,4,21,17.05
40.5,-8.125,2024,4,21,15.99
40.5,-7.5,2024,4,21,14.35
40.5,-6.875,2024,4,21,13.08
40.5,-6.25,2024,4,21,14.17
41.0,-9.375,2024,4,21,16.54
41.0,-8.75,2024,4,21,17.18
41.0,-8.125,2024,4,21,13.92
41.0,-7.5,2024,4,21,12.06
41.0,-6.875,2024,4,21,12.73
41.0,-6.25,2024,4,21,12.09
41.5,-9.375,2024,4,21,16.28
41.5,-8.75,2024,4,21,16.92
41.5,-8.125,2024,4,21,14.27
41.5,-7.5,2024,4,21,12.4
41.5,-6.875,2024,4,21,12.41
41.5,-6.25,2024,4,21,11.33
42.0,-9.375,2024,4,21,16.04
42.0,-8.75,2024,4,21,16.41
42.0,-8.125,2024,4,21,14.26
42.0,-7.5,2024,4,21,12.5
42.0,-6.875,2024,4,21,10.47
42.0,-6.25,2024,4,21,9.55
37.0,-9.375,2024,4,22,17.6
37.0,-8.75,2024,4,22,17.98
37.0,-8.125,2024,4,22,18.61
37.0,-7.5,2024,4,22,19.02
37.0,-6.875,2024,4,22,18.6
37.0,-6.25,2024,4,22,18.8
37.5,-9.375,2024,4,22,17.54
37.5,-8.75,2024,4,22,18.47
37.5,-8.125,2024,4,22,18.07
37.5,-7.5,2024,4,22,18.82
37.5,-6.875,2024,4,22,18.8
37.5,-6.25,2024,4,22,18.7
38.0,-9.375,2024,4,22,17.81
38.0,-8.75,2024,4,22,19.4
38.0,-8.125,2024,4,22,18.97
38.0,-7.5,2024,4,22,18.35
38.0,-6.875,2024,4,22,16.96
38.0,-6.25,2024,4,22,16.29
38.5,-9.375,2024,4,22,18.1
38.5,-8.75,2024,4,22,19.37
38.5,-8.125,2024,4,22,18.07
38.5,-7.5,2024,4,22,17.46
38.5,-6.875,2024,4,22,15.98
38.5,-6.25,2024,4,22,14.95
39.0,-9.375,2024,4,22,17.86
39.0,-8.75,2024,4,22,18.47
39.0,-8.125,2024,4,22,17.16
39.0,-7.5,2024,4,22,15.32
39.0,-6.875,2024,4,22,14.89
39.0,-6.25,2024,4,22,14.64
39.5,-9.375,2024,4,22,17.56
39.5,-8.75,2024,4,22,17.67
39.5,-8.125,2024,4,22,16.52
39.5,-7.5,2024,4,22,14.38
39.5,-6.875,2024,4,22,13.94
39.5,-6.25,2024,4,22,14.13
40.0,-9.375,2024,4,22,17.02
40.0,-8.75,2024,4,22,16.76
40.0,-8.125,2024,4,22,14.64
40.0,-7.5,2024,4,22,13.43
40.0,-6.875,2024,4,22,13.08
40.0,-6.25,2024,4,22,13.66
40.5,-9.375,2024,4,22,16.91
40.5,-8.75,2024,4,22,16.21
40.5,-8.125,2024,4,22,13.96
40.5,-7.5,2024,4,22,11.43
40.5,-6.875,2024,4,22,9.69
40.5,-6.25,2024,4,22,10.07
41.0,-9.375,2024,4,22,16.78
41.0,-8.75,2024,4,22,15.57
41.0,-8.125,2024,4,22,11.43
41.0,-7.5,2024,4,22,9.54
41.0,-6.875,2024,4,22,9.97
41.0,-6.25,2024,4,22,8.71
41.5,-9.375,2024,4,22,16.29
41.5,-8.75,2024,4,22,15.31
41.5,-8.125,2024,4,22,11.51
41.5,-7.5,2024,4,22,10.05
41.5,-6.875,2024,4,22,9.93
41.5,-6.25,2024,4,22,8.68
42.0,-9.375,2024,4,22,15.75
42.0,-8.75,2024,4,22,15.18
42.0,-8.125,2024,4,22,11.66
42.0,-7.5,2024,4,22,10.04
42.0,-6.875,2024,4,22,7.93
42.0,-6.25,2024,4,22,7.13
37.0,-9.375,2024,4,23,17.47
37.0,-8.75,2024,4,23,17.98
37.0,-8.125,2024,4,23,17.95
37.0,-7.5,2024,4,23,18.25
37.0,-6.875,2024,4,23,18.11
37.0,-6.25,2024,4,23,17.76
37.5,-9.375,2024,4,23,17.46
37.5,-8.75,2024,4,23,17.52
37.5,-8.125,2024,4,23,16.14
37.5,-7.5,2024,4,23,17.09
37.5,-6.875,2024,4,23,17.05
37.5,-6.25,2024,4,23,16.11
38.0,-9.375,2024,4,23,17.32
38.0,-8.75,2024,4,23,17.57
38.0,-8.125,2024,4,23,16.42
38.0,-7.5,2024,4,23,16.09
38.0,-6.875,2024,4,23,14.52
38.0,-6.25,2024,4,23,13.23
38.5,-9.375,2024,4,23,16.64
38.5,-8.75,2024,4,23,16.78
38.5,-8.125,2024,4,23,15.3
38.5,-7.5,2024,4,23,14.62
38.5,-6.875,2024,4,23,13.07
38.5,-6.25,2024,4,23,11.9
39.0,-9.375,2024,4,23,15.78
39.0,-8.75,2024,4,23,15.88
39.0,-8.125,2024,4,23,14.66
39.0,-7.5,2024,4,23,12.93
39.0,-6.875,2024,4,23,12.43
39.0,-6.25,2024,4,23,11.92
39.5,-9.375,2024,4,23,15.63
39.5,-8.75,2024,4,23,14.95
39.5,-8.125,2024,4,23,14.12
39.5,-7.5,2024,4,23,12.55
39.5,-6.875,2024,4,23,11.78
39.5,-6.25,2024,4,23,11.6
40.0,-9.375,2024,4,23,15.57
40.0,-8.75,2024,4,23,14.42
40.0,-8.125,2024,4,23,12.34
40.0,-7.5,2024,4,23,11.73
40.0,-6.875,2024,4,23,11.06
40.0,-6.25,2024,4,23,11.61
40.5,-9.375,2024,4,23,15.32
40.5,-8.75,2024,4,23,14.14
40.5,-8.125,2024,4,23,12.56
40.5,-7.5,2024,4,23,10.04
40.5,-6.875,2024,4,23,8.25
40.5,-6.25,2024,4,23,8.32
41.0,-9.375,2024,4,23,14.96
41.0,-8.75,2024,4,23,14.05
41.0,-8.125,2024,4,23,10.86
41.0,-7.5,2024,4,23,8.64
41.0,-6.875,2024,4,23,9.24
41.0,-6.25,2024,4,23,7.65
41.5,-9.375,2024,4,23,14.62
41.5,-8.75,2024,4,23,13.78
41.5,-8.125,2024,4,23,10.83
41.5,-7.5,2024,4,23,9.15
41.5,-6.875,2024,4,23,9.4
41.5,-6.25,2024,4,23,8.05
42.0,-9.375,2024,4,23,14.4
42.0,-8.75,2024,4,23,13.11
42.0,-8.125,2024,4,23,9.61
42.0,-7.5,2024,4,23,8.09
42.0,-6.875,2024,4,23,7.0
42.0,-6.25,2024,4,23,6.62
37.0,-9.375,2024,4,24,16.89
37.0,-8.75,2024,4,24,17.26
37.0,-8.125,2024,4,24,17.52
37.0,-7.5,2024,4,24,17.96
37.0,-6.875,2024,4,24,18.21
37.0,-6.25,2024,4,24,18.36
37.5,-9.375,2024,4,24,16.68
37.5,-8.75,2024,4,24,16.68
37.5,-8.125,2024,4,24,16.24
37.5,-7.5,2024,4,24,17.46
37.5,-6.875,2024,4,24,17.54
37.5,-6.25,2024,4,24,17.26
38.0,-9.375,2024,4,24,16.5
38.0,-8.75,2024,4,24,16.99
38.0,-8.125,2024,4,24,17.12
38.0,-7.5,2024,4,24,17.07
38.0,-6.875,2024,4,24,15.83
38.0,-6.25,2024,4,24,14.65
38.5,-9.375,2024,4,24,16.16
38.5,-8.75,2024,4,24,16.87
38.5,-8.125,2024,4,24,16.44
38.5,-7.5,2024,4,24,16.05
38.5,-6.875,2024,4,24,14.79
38.5,-6.25,2024,4,24,13.53
39.0,-9.375,2024,4,24,15.91
39.0,-8.75,2024,4,24,16.43
39.0,-8.125,2024,4,24,15.85
39.0,-7.5,2024,4,24,14.38
39.0,-6.875,2024,4,24,14.29
39.0,-6.25,2024,4,24,13.57
39.5,-9.375,2024,4,24,15.8
39.5,-8.75,2024,4,24,15.32
39.5,-8.125,2024,4,24,15.06
39.5,-7.5,2024,4,24,13.69
39.5,-6.875,2024,4,24,13.33
39.5,-6.25,2024,4,24,12.87
40.0,-9.375,2024,4,24,15.67
40.0,-8.75,2024,4,24,14.66
40.0,-8.125,2024,4,24,12.77
40.0,-7.5,2024,4,24,12.73
40.0,-6.875,2024,4,24,12.71
40.0,-6.25,2024,4,24,12.9
40.5,-9.375,2024,4,24,15.09
40.5,-8.75,2024,4,24,14.42
40.5,-8.125,2024,4,24,12.98
40.5,-7.5,2024,4,24,12.01
40.5,-6.875,2024,4,24,10.54
40.5,-6.25,2024,4,24,10.3
41.0,-9.375,2024,4,24,14.74
41.0,-8.75,2024,4,24,14.31
41.0,-8.125,2024,4,24,11.96
41.0,-7.5,2024,4,24,10.37
41.0,-6.875,2024,4,24,10.71
41.0,-6.25,2024,4,24,9.42
41.5,-9.375,2024,4,24,14.16
41.5,-8.75,2024,4,24,13.46
41.5,-8.125,2024,4,24,11.26
41.5,-7.5,2024,4,24,9.69
41.5,-6.875,2024,4,24,10.09
41.5,-6.25,2024,4,24,9.17
42.0,-9.375,2024,4,24,13.59
42.0,-8.75,2024,4,24,12.54
42.0,-8.125,2024,4,24,10.25
42.0,-7.5,2024,4,24,8.89
42.0,-6.875,2024,4,24,8.06
42.0,-6.25,2024,4,24,8.43
37.0,-9.375,2024,4,25,16.3
37.0,-8.75,2024,4,25,16.2
37.0,-8.125,2024,4,25,16.41
37.0,-7.5,2024,4,25,17.21
37.0,-6.875,2024,4,25,17.98
37.0,-6.25,2024,4,25,18.31
37.5,-9.375,2024,4,25,16.09
37.5,-8.75,2024,4,25,15.27
37.5,-8.125,2024,4,25,14.57
37.5,-7.5,2024,4,25,16.03
37.5,-6.875,2024,4,25,16.54
37.5,-6.25,2024,4,25,16.98
38.0,-9.375,2024,4,25,15.93
38.0,-8.75,2024,4,25,15.65
38.0,-8.125,2024,4,25,15.17
38.0,-7.5,2024,4,25,15.34
38.0,-6.875,2024,4,25,14.46
38.0,-6.25,2024,4,25,14.23
38.5,-9.375,2024,4,25,15.59
38.5,-8.75,2024,4,25,15.68
38.5,-8.125,2024,4,25,14.81
38.5,-7.5,2024,4,25,14.58
38.5,-6.875,2024,4,25,13.73
38.5,-6.25,2024,4,25,13.14
39.0,-9.375,2024,4,25,15.1
39.0,-8.75,2024,4,25,15.22
39.0,-8.125,2024,4,25,14.45
39.0,-7.5,2024,4,25,13.38
39.0,-6.875,2024,4,25,13.49
39.0,-6.25,2024,4,25,13.39
39.5,-9.375,2024,4,25,15.04
39.5,-8.75,2024,4,25,14.37
39.5,-8.125,2024,4,25,13.76
39.5,-7.5,2024,4,25,13.23
39.5,-6.875,2024,4,25,13.34
39.5,-6.25,2024,4,25,13.58
40.0,-9.375,2024,4,25,15.01
40.0,-8.75,2024,4,25,14.01
40.0,-8.125,2024,4,25,11.94
40.0,-7.5,2024,4,25,12.53
40.0,-6.875,2024,4,25,13.02
40.0,-6.25,2024,4,25,13.5
40.5,-9.375,2024,4,25,14.69
40.5,-8.75,2024,4,25,13.76
40.5,-8.125,2024,4,25,12.34
40.5,-7.5,2024,4,25,11.12
40.5,-6.875,2024,4,25,10.13
40.5,-6.25,2024,4,25,10.18
41.0,-9.375,2024,4,25,14.31
41.0,-8.75,2024,4,25,13.4
41.0,-8.125,2024,4,25,11.32
41.0,-7.5,2024,4,25,10.33
41.0,-6.875,2024,4,25,10.98
41.0,-6.25,2024,4,25,10.09
41.5,-9.375,2024,4,25,13.98
41.5,-8.75,2024,4,25,12.79
41.5,-8.125,2024,4,25,10.83
41.5,-7.5,2024,4,25,10.34
41.5,-6.875,2024,4,25,10.8
41.5,-6.25,2024,4,25,10.12
42.0,-9.375,2024,4,25,13.65
42.0,-8.75,2024,4,25,12.11
42.0,-8.125,2024,4,25,9.87
42.0,-7.5,2024,4,25,9.15
42.0,-6.875,2024,4,25,8.24
42.0,-6.25,2024,4,25,8.55
37.0,-9.375,2024,4,26,16.12
37.0,-8.75,2024,4,26,15.77
37.0,-8.125,2024,4,26,15.39
37.0,-7.5,2024,4,26,15.68
37.0,-6.875,2024,4,26,15.74
37.0,-6.25,2024,4,26,15.31
37.5,-9.375,2024,4,26,15.92
37.5,-8.75,2024,4,26,14.64
37.5,-8.125,2024,4,26,13.5
37.5,-7.5,2024,4,26,14.35
37.5,-6.875,2024,4,26,14.12
37.5,-6.25,2024,4,26,14.1
38.0,-9.375,2024,4,26,15.8
38.0,-8.75,2024,4,26,15.18
38.0,-8.125,2024,4,26,14.34
38.0,-7.5,2024,4,26,14.3
38.0,-6.875,2024,4,26,13.22
38.0,-6.25,2024,4,26,12.41
38.5,-9.375,2024,4,26,15.36
38.5,-8.75,2024,4,26,15.15
38.5,-8.125,2024,4,26,14.17
38.5,-7.5,2024,4,26,13.78
38.5,-6.875,2024,4,26,12.9
38.5,-6.25,2024,4,26,12.23
39.0,-9.375,2024,4,26,14.65
39.0,-8.75,2024,4,26,14.46
39.0,-8.125,2024,4,26,13.97
39.0,-7.5,2024,4,26,12.82
39.0,-6.875,2024,4,26,12.68
39.0,-6.25,2024,4,26,12.4
39.5,-9.375,2024,4,26,14.74
39.5,-8.75,2024,4,26,13.54
39.5,-8.125,2024,4,26,12.89
39.5,-7.5,2024,4,26,12.17
39.5,-6.875,2024,4,26,12.14
39.5,-6.25,2024,4,26,11.92
40.0,-9.375,2024,4,26,14.91
40.0,-8.75,2024,4,26,13.2
40.0,-8.125,2024,4,26,11.14
40.0,-7.5,2024,4,26,11.46
40.0,-6.875,2024,4,26,11.24
40.0,-6.25,2024,4,26,11.19
40.5,-9.375,2024,4,26,14.56
40.5,-8.75,2024,4,26,13.35
40.5,-8.125,2024,4,26,11.82
40.5,-7.5,2024,4,26,9.9
40.5,-6.875,2024,4,26,9.24
40.5,-6.25,2024,4,26,9.06
41.0,-9.375,2024,4,26,14.35
41.0,-8.75,2024,4,26,13.11
41.0,-8.125,2024,4,26,10.45
41.0,-7.5,2024,4,26,9.69
41.0,-6.875,2024,4,26,10.45
41.0,-6.25,2024,4,26,9.34
41.5,-9.375,2024,4,26,13.8
41.5,-8.75,2024,4,26,12.58
41.5,-8.125,2024,4,26,10.01
41.5,-7.5,2024,4,26,9.57
41.5,-6.875,2024,4,26,9.75
41.5,-6.25,2024,4,26,9.1
42.0,-9.375,2024,4,26,13.3
42.0,-8.75,2024,4,26,11.74
42.0,-8.125,2024,4,26,8.83
42.0,-7.5,2024,4,26,8.14
42.0,-6.875,2024,4,26,7.0
42.0,-6.25,2024,4,26,7.45
37.0,-9.375,2024,4,27,16.07
37.0,-8.75,2024,4,27,15.8
37.0,-8.125,2024,4,27,15.65
37.0,-7.5,2024,4,27,16.33
37.0,-6.875,2024,4,27,16.7
37.0,-6.25,2024,4,27,16.45
37.5,-9.375,2024,4,27,15.79
37.5,-8.75,2024,4,27,14.58
37.5,-8.125,2024,4,27,13.21
37.5,-7.5,2024,4,27,14.39
37.5,-6.875,2024,4,27,14.68
37.5,-6.25,2024,4,27,14.74
38.0,-9.375,2024,4,27,15.49
38.0,-8.75,2024,4,27,14.72
38.0,-8.125,2024,4,27,13.72
38.0,-7.5,2024,4,27,13.78
38.0,-6.875,2024,4,27,12.66
38.0,-6.25,2024,4,27,12.1
38.5,-9.375,2024,4,27,14.8
38.5,-8.75,2024,4,27,14.33
38.5,-8.125,2024,4,27,13.07
38.5,-7.5,2024,4,27,12.9
38.5,-6.875,2024,4,27,12.11
38.5,-6.25,2024,4,27,11.42
39.0,-9.375,2024,4,27,13.99
39.0,-8.75,2024,4,27,13.4
39.0,-8.125,2024,4,27,12.44
39.0,-7.5,2024,4,27,11.57
39.0,-6.875,2024,4,27,11.77
39.0,-6.25,2024,4,27,11.54
39.5,-9.375,2024,4,27,13.81
39.5,-8.75,2024,4,27,12.25
39.5,-8.125,2024,4,27,11.69
39.5,-7.5,2024,4,27,11.31
39.5,-6.875,2024,4,27,11.26
39.5,-6.25,2024,4,27,11.0
40.0,-9.375,2024,4,27,14.03
40.0,-8.75,2024,4,27,12.0
40.0,-8.125,2024,4,27,9.98
40.0,-7.5,2024,4,27,10.22
40.0,-6.875,2024,4,27,10.41
40.0,-6.25,2024,4,27,10.5
40.5,-9.375,2024,4,27,13.94
40.5,-8.75,2024,4,27,12.39
40.5,-8.125,2024,4,27,10.19
40.5,-7.5,2024,4,27,8.4
40.5,-6.875,2024,4,27,7.35
40.5,-6.25,2024,4,27,7.13
41.0,-9.375,2024,4,27,13.55
41.0,-8.75,2024,4,27,12.06
41.0,-8.125,2024,4,27,9.25
41.0,-7.5,2024,4,27,8.18
41.0,-6.875,2024,4,27,8.58
41.0,-6.25,2024,4,27,7.15
41.5,-9.375,2024,4,27,13.14
41.5,-8.75,2024,4,27,11.5
41.5,-8.125,2024,4,27,9.12
41.5,-7.5,2024,4,27,8.31
41.5,-6.875,2024,4,27,8.37
41.5,-6.25,2024,4,27,7.4
42.0,-9.375,2024,4,27,12.77
42.0,-8.75,2024,4,27,10.54
42.0,-8.125,2024,4,27,7.68
42.0,-7.5,2024,4,27,6.87
42.0,-6.875,2024,4,27,5.82
42.0,-6.25,2024,4,27,6.3
37.0,-9.375,2024,4,28,15.22
37.0,-8.75,2024,4,28,14.86
37.0,-8.125,2024,4,28,14.65
37.0,-7.5,2024,4,28,15.35
37.0,-6.875,2024,4,28,15.62
37.0,-6.25,2024,4,28,15.07
37.5,-9.375,2024,4,28,15.02
37.5,-8.75,2024,4,28,13.64
37.5,-8.125,2024,4,28,12.12
37.5,-7.5,2024,4,28,13.36
37.5,-6.875,2024,4,28,13.66
37.5,-6.25,2024,4,28,14.02
38.0,-9.375,2024,4,28,14.84
38.0,-8.75,2024,4,28,13.82
38.0,-8.125,2024,4,28,12.66
38.0,-7.5,2024,4,28,12.62
38.0,-6.875,2024,4,28,11.42
38.0,-6.25,2024,4,28,11.0
38.5,-9.375,2024,4,28,14.25
38.5,-8.75,2024,4,28,13.38
38.5,-8.125,2024,4,28,12.01
38.5,-7.5,2024,4,28,11.75
38.5,-6.875,2024,4,28,10.69
38.5,-6.25,2024,4,28,9.98
39.0,-9.375,2024,4,28,13.47
39.0,-8.75,2024,4,28,12.45
39.0,-8.125,2024,4,28,11.63
39.0,-7.5,2024,4,28,10.65
39.0,-6.875,2024,4,28,10.49
39.0,-6.25,2024,4,28,10.19
39.5,-9.375,2024,4,28,13.8
39.5,-8.75,2024,4,28,11.58
39.5,-8.125,2024,4,28,11.17
39.5,-7.5,2024,4,28,10.5
39.5,-6.875,2024,4,28,10.04
39.5,-6.25,2024,4,28,9.9
40.0,-9.375,2024,4,28,14.23
40.0,-8.75,2024,4,28,11.27
40.0,-8.125,2024,4,28,9.68
40.0,-7.5,2024,4,28,9.72
40.0,-6.875,2024,4,28,9.37
40.0,-6.25,2024,4,28,10.07
40.5,-9.375,2024,4,28,14.03
40.5,-8.75,2024,4,28,11.87
40.5,-8.125,2024,4,28,9.79
40.5,-7.5,2024,4,28,7.83
40.5,-6.875,2024,4,28,6.84
40.5,-6.25,2024,4,28,7.23
41.0,-9.375,2024,4,28,13.66
41.0,-8.75,2024,4,28,11.79
41.0,-8.125,2024,4,28,8.61
41.0,-7.5,2024,4,28,7.64
41.0,-6.875,2024,4,28,8.01
41.0,-6.25,2024,4,28,7.1
41.5,-9.375,2024,4,28,13.28
41.5,-8.75,2024,4,28,11.01
41.5,-8.125,2024,4,28,8.48
41.5,-7.5,2024,4,28,7.9
41.5,-6.875,2024,4,28,8.04
41.5,-6.25,2024,4,28,7.3
42.0,-9.375,2024,4,28,12.98
42.0,-8.75,2024,4,28,10.39
42.0,-8.125,2024,4,28,7.51
42.0,-7.5,2024,4,28,6.91
42.0,-6.875,2024,4,28,6.22
42.0,-6.25,2024,4,28,6.43
37.0,-9.375,2024,4,29,15.58
37.0,-8.75,2024,4,29,15.16
37.0,-8.125,2024,4,29,15.11
37.0,-7.5,2024,4,29,15.63
37.0,-6.875,2024,4,29,15.79
37.0,-6.25,2024,4,29,15.59
37.5,-9.375,2024,4,29,15.46
37.5,-8.75,2024,4,29,14.19
37.5,-8.125,2024,4,29,13.21
37.5,-7.5,2024,4,29,14.48
37.5,-6.875,2024,4,29,14.79
37.5,-6.25,2024,4,29,15.04
38.0,-9.375,2024,4,29,15.31
38.0,-8.75,2024,4,29,14.49
38.0,-8.125,2024,4,29,13.77
38.0,-7.5,2024,4,29,14.01
38.0,-6.875,2024,4,29,12.87
38.0,-6.25,2024,4,29,12.21
38.5,-9.375,2024,4,29,14.74
38.5,-8.75,2024,4,29,14.19
38.5,-8.125,2024,4,29,13.32
38.5,-7.5,2024,4,29,13.26
38.5,-6.875,2024,4,29,12.28
38.5,-6.25,2024,4,29,11.3
39.0,-9.375,2024,4,29,13.95
39.0,-8.75,2024,4,29,13.28
39.0,-8.125,2024,4,29,12.92
39.0,-7.5,2024,4,29,12.12
39.0,-6.875,2024,4,29,12.02
39.0,-6.25,2024,4,29,11.79
39.5,-9.375,2024,4,29,14.11
39.5,-8.75,2024,4,29,12.5
39.5,-8.125,2024,4,29,12.29
39.5,-7.5,2024,4,29,12.04
39.5,-6.875,2024,4,29,11.88
39.5,-6.25,2024,4,29,11.9
40.0,-9.375,2024,4,29,14.38
40.0,-8.75,2024,4,29,12.08
40.0,-8.125,2024,4,29,10.43
40.0,-7.5,2024,4,29,11.23
40.0,-6.875,2024,4,29,11.67
40.0,-6.25,2024,4,29,12.15
40.5,-9.375,2024,4,29,14.24
40.5,-8.75,2024,4,29,12.42
40.5,-8.125,2024,4,29,10.77
40.5,-7.5,2024,4,29,9.53
40.5,-6.875,2024,4,29,8.61
40.5,-6.25,2024,4,29,9.17
41.0,-9.375,2024,4,29,13.96
41.0,-8.75,2024,4,29,12.18
41.0,-8.125,2024,4,29,9.63
41.0,-7.5,2024,4,29,9.01
41.0,-6.875,2024,4,29,9.78
41.0,-6.25,2024,4,29,8.59
41.5,-9.375,2024,4,29,13.63
41.5,-8.75,2024,4,29,11.65
41.5,-8.125,2024,4,29,9.36
41.5,-7.5,2024,4,29,9.24
41.5,-6.875,2024,4,29,9.85
41.5,-6.25,2024,4,29,8.83
42.0,-9.375,2024,4,29,13.32
42.0,-8.75,2024,4,29,10.98
42.0,-8.125,2024,4,29,8.38
42.0,-7.5,2024,4,29,8.23
42.0,-6.875,2024,4,29,7.7
42.0,-6.25,2024,4,29,7.92
37.0,-9.375,2024,4,30,16.3
37.0,-8.75,2024,4,30,15.83
37.0,-8.125,2024,4,30,15.6
37.0,-7.5,2024,4,30,15.8
37.0,-6.875,2024,4,30,15.37
37.0,-6.25,2024,4,30,15.27
37.5,-9.375,2024,4,30,16.05
37.5,-8.75,2024,4,30,15.11
37.5,-8.125,2024,4,30,13.95
37.5,-7.5,2024,4,30,14.82
37.5,-6.875,2024,4,30,14.5
37.5,-6.25,2024,4,30,14.46
38.0,-9.375,2024,4,30,15.82
38.0,-8.75,2024,4,30,15.33
38.0,-8.125,2024,4,30,14.43
38.0,-7.5,2024,4,30,14.14
38.0,-6.875,2024,4,30,12.87
38.0,-6.25,2024,4,30,12.35
38.5,-9.375,2024,4,30,15.43
38.5,-8.75,2024,4,30,15.31
38.5,-8.125,2024,4,30,13.95
38.5,-7.5,2024,4,30,13.3
38.5,-6.875,2024,4,30,12.49
38.5,-6.25,2024,4,30,11.83
39.0,-9.375,2024,4,30,14.98
39.0,-8.75,2024,4,30,14.87
39.0,-8.125,2024,4,30,13.66
39.0,-7.5,2024,4,30,12.29
39.0,-6.875,2024,4,30,12.27
39.0,-6.25,2024,4,30,12.12
39.5,-9.375,2024,4,30,14.82
39.5,-8.75,2024,4,30,13.96
39.5,-8.125,2024,4,30,12.98
39.5,-7.5,2024,4,30,11.72
39.5,-6.875,2024,4,30,11.85
39.5,-6.25,2024,4,30,11.7
40.0,-9.375,2024,4,30,14.95
40.0,-8.75,2024,4,30,13.36
40.0,-8.125,2024,4,30,11.18
40.0,-7.5,2024,4,30,10.72
40.0,-6.875,2024,4,30,10.87
40.0,-6.25,2024,4,30,11.5
40.5,-9.375,2024,4,30,14.87
40.5,-8.75,2024,4,30,13.3
40.5,-8.125,2024,4,30,10.97
40.5,-7.5,2024,4,30,9.07
40.5,-6.875,2024,4,30,8.77
40.5,-6.25,2024,4,30,8.8
41.0,-9.375,2024,4,30,14.62
41.0,-8.75,2024,4,30,13.15
41.0,-8.125,2024,4,30,9.75
41.0,-7.5,2024,4,30,8.85
41.0,-6.875,2024,4,30,9.56
41.0,-6.25,2024,4,30,8.67
41.5,-9.375,2024,4,30,14.25
41.5,-8.75,2024,4,30,12.47
41.5,-8.125,2024,4,30,9.18
41.5,-7.5,2024,4,30,8.67
41.5,-6.875,2024,4,30,8.62
41.5,-6.25,2024,4,30,8.37
42.0,-9.375,2024,4,30,13.94
42.0,-8.75,2024,4,30,11.63
42.0,-8.125,2024,4,30,8.29
42.0,-7.5,2024,4,30,7.44
42.0,-6.875,2024,4,30,6.08
42.0,-6.25,2024,4,30,7.49
37.0,-9.375,2024,5,1,15.34
37.0,-8.75,2024,5,1,15.01
37.0,-8.125,2024,5,1,14.98
37.0,-7.5,2024,5,1,15.86
37.0,-6.875,2024,5,1,15.84
37.0,-6.25,2024,5,1,16.02
37.5,-9.375,2024,5,1,15.06
37.5,-8.75,2024,5,1,14.1
37.5,-8.125,2024,5,1,13.06
37.5,-7.5,2024,5,1,14.52
37.5,-6.875,2024,5,1,14.53
37.5,-6.25,2024,5,1,14.5
38.0,-9.375,2024,5,1,14.82
38.0,-8.75,2024,5,1,14.17
38.0,-8.125,2024,5,1,13.34
38.0,-7.5,2024,5,1,13.47
38.0,-6.875,2024,5,1,12.17
38.0,-6.25,2024,5,1,11.4
38.5,-9.375,2024,5,1,14.15
38.5,-8.75,2024,5,1,13.8
38.5,-8.125,2024,5,1,12.52
38.5,-7.5,2024,5,1,12.16
38.5,-6.875,2024,5,1,11.29
38.5,-6.25,2024,5,1,10.44
39.0,-9.375,2024,5,1,13.36
39.0,-8.75,2024,5,1,12.82
39.0,-8.125,2024,5,1,11.75
39.0,-7.5,2024,5,1,10.61
39.0,-6.875,2024,5,1,10.64
39.0,-6.25,2024,5,1,10.34
39.5,-9.375,2024,5,1,13.41
39.5,-8.75,2024,5,1,11.72
39.5,-8.125,2024,5,1,10.79
39.5,-7.5,2024,5,1,10.08
39.5,-6.875,2024,5,1,9.97
39.5,-6.25,2024,5,1,9.77
40.0,-9.375,2024,5,1,13.81
40.0,-8.75,2024,5,1,11.47
40.0,-8.125,2024,5,1,8.69
40.0,-7.5,2024,5,1,8.69
40.0,-6.875,2024,5,1,8.96
40.0,-6.25,2024,5,1,9.03
40.5,-9.375,2024,5,1,13.74
40.5,-8.75,2024,5,1,11.61
40.5,-8.125,2024,5,1,8.55
40.5,-7.5,2024,5,1,6.82
40.5,-6.875,2024,5,1,6.21
40.5,-6.25,2024,5,1,5.79
41.0,-9.375,2024,5,1,13.48
41.0,-8.75,2024,5,1,11.51
41.0,-8.125,2024,5,1,7.5
41.0,-7.5,2024,5,1,6.52
41.0,-6.875,2024,5,1,6.98
41.0,-6.25,2024,5,1,5.85
41.5,-9.375,2024,5,1,13.2
41.5,-8.75,2024,5,1,10.77
41.5,-8.125,2024,5,1,7.12
41.5,-7.5,2024,5,1,6.59
41.5,-6.875,2024,5,1,6.59
41.5,-6.25,2024,5,1,6.13
42.0,-9.375,2024,5,1,13.01
42.0,-8.75,2024,5,1,9.93
42.0,-8.125,2024,5,1,6.28
42.0,-7.5,2024,5,1,5.58
42.0,-6.875,2024,5,1,4.51
42.0,-6.25,2024,5,1,5.2
37.0,-9.375,2024,5,2,15.32
37.0,-8.75,2024,5,2,14.72
37.0,-8.125,2024,5,2,14.34
37.0,-7.5,2024,5,2,14.78
