classification,parish,lat,lon,area_m2,HDD,CDD,E_Heating,E_Cooling
Old building,Paranhos,41.17637063561438,-8.611036146839634,321.55,969.45,221.98,17100236.97,3426088.79
New building,Bonfim,41.150631702407075,-8.592176955563383,317.08,969.45,221.98,1248495.4,232273.01
New building,Bonfim,41.15099977407424,-8.592402819036312,353.93,969.45,221.98,1393594.56,259267.6
New building,Bonfim,41.15106726426291,-8.592004463870103,1635.94,969.45,221.98,6441456.14,1198383.6
New building,Campanhã,41.150965877633666,-8.589629946775558,824.56,969.45,221.98,3246685.9,604021.05
New building,Bonfim,41.15029699201354,-8.590946700694067,419.07,969.45,221.98,1650090.0,306986.61
Old building,Bonfim,41.150647989572185,-8.592329231501033,75.95,969.45,221.98,4038939.63,809214.86
Old building,Bonfim,41.15037030006551,-8.591224399968386,420.5,969.45,221.98,22362897.94,4480480.25
Old building,Bonfim,41.150435956248785,-8.591486070011383,370.29,969.45,221.98,19692357.88,3945428.75
Old building,Bonfim,41.15058680169122,-8.591971299037525,221.12,969.45,221.98,11759456.25,2356045.78
New building,Bonfim,41.150866900322754,-8.592475531471589,446.43,969.45,221.98,1757794.14,327024.14
New building,Bonfim,41.15050397731336,-8.591680261236167,250.0,969.45,221.98,984363.83,183133.35
New building,Bonfim,41.15090092955553,-8.592238536377078,77.9,969.45,221.98,306713.57,57061.71
Old building,Bonfim,41.150734579668764,-8.592567837095075,654.97,969.45,221.98,34832298.21,6978765.65
New building,Bonfim,41.15076696192247,-8.592163331810518,191.39,969.45,221.98,753607.43,140202.89
Old building,Bonfim,41.15055826034848,-8.591831106351785,255.91,969.45,221.98,13609449.15,2726697.95
Old building,Bonfim,41.15174319052546,-8.593009349017706,286.37,969.45,221.98,15229444.98,3051269.45
New building,Campanhã,41.152350085154936,-8.587351816036696,2608.59,969.45,221.98,10271215.59,1910881.02
Old building,Bonfim,41.15151070562714,-8.59299567670527,1043.1,969.45,221.98,55473401.93,11114278.76
New building,Bonfim,41.151157259762385,-8.59486937593341,883.77,969.45,221.98,3479814.58,647392.86
New building,Bonfim,41.150959275675916,-8.595201125415608,877.41,969.45,221.98,3454758.46,642731.36
Commercial building,Campanhã,41.1545150791242,-8.585151648341458,9391.5,969.45,221.98,134467802.81,25016705.17
Old building,Campanhã,41.154295768983886,-8.587589119857652,290.75,969.45,221.98,15462529.11,3097968.63
Old building,Campanhã,41.15134340007319,-8.589412949866421,695.04,969.45,221.98,36963213.35,7405701.52
Old building,Campanhã,41.15439087155404,-8.587455000083072,277.33,969.45,221.98,14748520.0,2954914.55
Old building,Campanhã,41.151867100099714,-8.588783949607242,860.37,969.45,221.98,45755495.42,9167264.18
Old building,Campanhã,41.15420144055146,-8.587721739612618,266.67,969.45,221.98,14181958.57,2841402.1
New building,Bonfim,41.15176691056795,-8.59495128316048,3209.47,969.45,221.98,12637162.81,2351047.39
New building,Bonfim,41.15132575000314,-8.595780849980024,444.56,969.45,221.98,1750426.55,325653.46
Old building,Campanhã,41.15466280963954,-8.587065170661642,269.64,969.45,221.98,14339800.8,2873026.31
Old building,Campanhã,41.15229675454165,-8.589415114265543,514.22,969.45,221.98,27346778.01,5479017.03
Old building,Campanhã,41.1544794847339,-8.587326706298269,258.15,969.45,221.98,13728793.15,2750608.92
Old building,Campanhã,41.15457035923529,-8.587198282746618,281.8,969.45,221.98,14986274.31,3002549.41
New building,Bonfim,41.15112593017929,-8.594371240914407,43.14,969.45,221.98,169878.04,31604.51
Old building,Campanhã,41.151898582131054,-8.589678872550513,1086.99,969.45,221.98,57807299.0,11581882.72
New building,Bonfim,41.15177048350799,-8.5931620916326,82.93,969.45,221.98,326552.68,60752.63
New building,Bonfim,41.15163956197476,-8.593141300573409,41.73,969.45,221.98,164329.4,30572.23
New building,Bonfim,41.15157794387223,-8.593259975847252,147.75,969.45,221.98,581769.74,108233.81
New building,Bonfim,41.15158050489458,-8.593125355901714,82.73,969.45,221.98,325761.65,60605.46
New building,Bonfim,41.15166827354155,-8.592963256721001,99.38,969.45,221.98,391286.7,72795.89
Commercial building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14758342245966,-8.610539989334505,197.36,969.45,221.98,2825751.59,525709.45
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147387347638315,-8.610259272173355,323.53,969.45,221.98,1273874.07,236994.52
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14743177416881,-8.609576405326361,111.26,969.45,221.98,438085.85,81502.52
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14732513015254,-8.609608516298744,104.2,969.45,221.98,410292.65,76331.81
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147577941443664,-8.610041578383441,72.74,969.45,221.98,286424.2,53287.03
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14751813782392,-8.610629395890287,44.49,969.45,221.98,175190.44,32592.84
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147504887161276,-8.61019661142999,380.19,969.45,221.98,1496984.41,278502.49
Commercial building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14761634720117,-8.610247233530268,229.33,969.45,221.98,3283579.19,610884.77
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14736711385036,-8.609534573472526,57.81,969.45,221.98,227617.11,42346.42
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.1475029873223,-8.60963115864542,160.77,969.45,221.98,633008.76,117766.43
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14746445265878,-8.610527457371417,178.31,969.45,221.98,702078.3,130616.29
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14731749999791,-8.609885050003461,25.36,969.45,221.98,1348630.49,270202.56
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14737683177939,-8.609802058749297,83.21,969.45,221.98,327652.01,60957.15
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147369975776435,-8.610008753696224,320.58,969.45,221.98,1262268.05,234835.31
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.1472381440692,-8.609633028842287,270.41,969.45,221.98,1064726.17,198084.15
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147299970194624,-8.610335492577034,42.7,969.45,221.98,168127.27,31278.79
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14723943499103,-8.609832850937634,16.16,969.45,221.98,859576.49,172218.98
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14722531505558,-8.610018502387156,223.82,969.45,221.98,881284.85,163956.3
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147214144307824,-8.609760797157394,43.46,969.45,221.98,171132.73,31837.93
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147147636649194,-8.609676496390728,108.85,969.45,221.98,428611.21,79739.83
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14699829673766,-8.609870755858116,90.29,969.45,221.98,355518.46,66141.49
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14709632120012,-8.609689413808628,131.87,969.45,221.98,519224.12,96597.67
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.1470831349365,-8.610012718436696,245.23,969.45,221.98,965582.0,179639.14
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14700288569525,-8.609715263619345,279.12,969.45,221.98,1099012.13,204462.79
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14715711213884,-8.610072060810964,125.92,969.45,221.98,495805.62,92240.84
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14690943886108,-8.610005192003753,107.53,969.45,221.98,423377.9,78766.22
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14685222357571,-8.60980206063979,372.22,969.45,221.98,1465603.07,272664.23
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14693428745048,-8.6099426632208,85.62,969.45,221.98,337110.73,62716.87
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14701427285574,-8.610020704467258,79.35,969.45,221.98,312423.61,58124.02
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14733322303949,-8.610560331334645,360.37,969.45,221.98,1418955.58,263985.82
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14732869418573,-8.61076239311577,300.96,969.45,221.98,16005686.5,3206792.0
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14709743429249,-8.610630627771357,160.9,969.45,221.98,633543.89,117865.99
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14717782820044,-8.610827828116177,288.1,969.45,221.98,1134366.45,211040.19
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147216100270775,-8.610621417211997,118.9,969.45,221.98,468172.3,87099.87
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14715508261522,-8.610591844390608,156.85,969.45,221.98,617600.49,114899.84
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.1470052414466,-8.610860825752653,270.29,969.45,221.98,14374448.31,2879968.05
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14713313568266,-8.610373029548422,100.92,969.45,221.98,397355.91,73925.02
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14694411701075,-8.61016980432637,51.03,969.45,221.98,200931.58,37381.78
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14687906402289,-8.610181386277372,78.57,969.45,221.98,309356.21,57553.35
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14691494575458,-8.610409339160165,112.3,969.45,221.98,442164.04,82261.23
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146997435557786,-8.610311276757297,231.47,969.45,221.98,911396.08,169558.26
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146949328092184,-8.610241257337378,176.97,969.45,221.98,696804.62,129635.16
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.1472495633006,-8.60935958790093,182.97,969.45,221.98,720451.27,134034.44
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14721393473311,-8.609018705573577,145.59,969.45,221.98,573235.58,106646.09
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147169568112105,-8.609385556632398,135.14,969.45,221.98,532093.39,98991.9
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14711578255663,-8.60940938873366,85.65,969.45,221.98,337234.38,62739.87
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147040654036054,-8.609094138716685,80.83,969.45,221.98,318279.57,59213.48
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.147172518432754,-8.609039364241186,97.77,969.45,221.98,384957.3,71618.36
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14712383614099,-8.609062037645693,170.69,969.45,221.98,9077578.94,1818722.83
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14707353870249,-8.6090764591633,78.2,969.45,221.98,307923.3,57286.77
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14706801375728,-8.609389635026405,134.07,969.45,221.98,527881.42,98208.3
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.1467100836393,-8.610593444027664,630.83,969.45,221.98,33548171.51,6721486.64
Commercial building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14658535635537,-8.61076881687301,422.92,969.45,221.98,6055400.63,1126560.92
Commercial building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14661666761984,-8.610058182527935,466.52,969.45,221.98,6679685.18,1242704.28
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146370804239474,-8.61040862479609,81.47,969.45,221.98,320774.78,59677.69
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14641505753187,-8.610523110687806,157.57,969.45,221.98,620432.04,115426.63
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14652205633913,-8.610510110476554,87.79,969.45,221.98,345678.34,64310.81
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146409894269176,-8.61034871065724,150.45,969.45,221.98,592408.92,110213.14
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14645729046846,-8.61026250012411,154.74,969.45,221.98,609281.36,113352.13
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146324209930214,-8.610691978256508,627.03,969.45,221.98,33346456.72,6681072.42
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146218819746956,-8.610561005590371,120.2,969.45,221.98,473301.4,88054.1
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.1463034827948,-8.610488437540736,156.14,969.45,221.98,614799.56,114378.75
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14634982910881,-8.610874614418163,468.42,969.45,221.98,24910984.81,4990997.84
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146475683337954,-8.610715567204966,17.5,969.45,221.98,68924.57,12822.89
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14650329252521,-8.6101638358875,139.66,969.45,221.98,549898.17,102304.34
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146656066636275,-8.610359170665843,101.9,969.45,221.98,5419432.77,1085801.2
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.1466411334017,-8.610274967265063,188.43,969.45,221.98,741927.31,138029.9
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14621737761307,-8.610114751660833,232.38,969.45,221.98,12358519.2,2476070.02
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14626516355032,-8.609570892092137,151.86,969.45,221.98,8075913.84,1618035.93
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14624571450908,-8.609493565356516,121.27,969.45,221.98,6449481.74,1292174.9
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14648379091921,-8.60970553284807,105.32,969.45,221.98,414708.87,77153.41
Commercial building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14653691375137,-8.609475737711685,189.18,969.45,221.98,2708679.7,503929.12
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146265878211906,-8.609638810208045,130.48,969.45,221.98,513748.97,95579.06
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146525119417475,-8.60955320969543,102.8,969.45,221.98,404777.27,75305.71
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146310718836396,-8.609870834683615,547.87,969.45,221.98,2157212.98,401332.96
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14617449558634,-8.609890728351257,98.42,969.45,221.98,5234187.52,1048686.71
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14636430724199,-8.609438936901812,40.53,969.45,221.98,159595.64,29691.55
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.146358261462225,-8.609515610365419,32.39,969.45,221.98,127538.42,23727.55
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14625237059326,-8.60934100330844,115.02,969.45,221.98,452905.11,84259.53
Old building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14626358388174,-8.60885470601323,233.04,969.45,221.98,12393451.16,2483068.75
New building,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",41.14676282445022,-8.608665868578122,409.06,969.45,221.98,1610675.75,299653.89
